Count ;Year;Start Month;Gender;Name;Country;Region;OFDA/BHA Response;AID Contribution ('000 US$);Magnitude (Kph);Total Deaths;No. Injured;No. Affected;No. Homeless;Total Affected;Reconstruction Costs ('000 US$);Reconstruction Costs, Adjusted ('000 US$);Insured Damage ('000 US$);Insured Damage, Adjusted ('000 US$);Total Damage ('000 US$);Total Damage, Adjusted ('000 US$)
1895;2020;8;female;Tropical cyclone 'Sinlaku';Lao People's Democratic Republic;Asia;No;;75;;;1000;;1000;;;;;;
1896;2020;8;female;Tropical cyclone 'Sinlaku';Thailand;Asia;No;;75;4;;;;;;;;;;
1897;2020;7;female;Tropical cyclone 'Sinlaku';Viet Nam;Asia;No;;75;2;;10000;;10000;;;;;232;273
1898;2020;8;;Tropical cyclone 'Hagupit' (Dindo);China;Asia;No;;130;;;15100;;15100;;;;;;
1899;2020;8;;Tropical cyclone 'Hagupit' (Dindo);Republic of Korea;Asia;No;;130;26;7;1000;;1007;;;;;;
1900;2020;8;;Tropical cyclone 'Hagupit' (Dindo);Taiwan (Province of China);Asia;No;;130;1;1;;;1;;;;;;
1901;2020;7;;Hurricane 'Isaias';Cuba;Americas;No;;;;;500;;500;;;;;;
1902;2020;7;;Hurricane 'Isaias';Dominican Republic;Americas;No;;;2;;5595;;5595;;;;;165000;194257
1903;2020;8;;Hurricane 'Isaias';Puerto Rico;Americas;No;;;1;;;;;;;;;59800;70403
1904;2020;7;;Hurricane 'Isaias';United States of America;Americas;No;;;16;;;;;;;;;4800000;5651101
1905;2020;7;female;Hurricane 'Hanna';Mexico;Americas;No;;;5;;;;;;;;;135000;158937
1906;2020;7;female;Hurricane 'Hanna';United States of America;Americas;No;;150;;;;;;;;;;1100000;1295044
1907;2020;8;;Tropical cyclone 'Mekkhala' (Ferdie);China;Asia;No;;;;;12235;;12235;;;;;161000;189547
1908;2020;8;female;Hurricane 'Laura';Dominican Republic;Americas;No;;;4;;10000;;10000;;;;;;
1909;2020;8;female;Hurricane 'Laura';Haiti;Americas;No;;;39;;44175;;44175;;;;;;
1910;2020;8;female;Hurricane 'Laura';United States of America;Americas;No;;240;33;;6500;;6500;;;10000000;11773127;13000000;15305066
1911;2020;9;female;Tropical cyclone 'Haishen' (Kristine);Japan;Asia;No;;185;2;52;;;52;;;;;;
1912;2020;9;female;Tropical cyclone 'Haishen' (Kristine);Republic of Korea;Asia;No;;185;2;;;;;;;800000;941850;1200000;1412775
1913;2020;9;;Typhoon 'Maisak' (Julian);Japan;Asia;No;;175;;8;;;8;;;;;;
1914;2020;9;;Typhoon 'Maisak' (Julian);Republic of Korea;Asia;No;;155;1;;2400;;2400;;;;;;
1915;2020;10;female;Tropical storm Linfa;Cambodia;Asia;Yes;;;44;;759360;;759360;;;;;100000;117731
1916;2020;10;female;Tropical storm Linfa;Lao People's Democratic Republic;Asia;No;;;2;;69764;;69764;;;;;;
1917;2020;10;female;Tropical storm Linfa;Thailand;Asia;No;;;6;;274923;;274923;;;;;;
1918;2020;10;female;Tropical storm Linfa;Viet Nam;Asia;No;;;243;;1500000;;1500000;;;;;850000;1000716
1919;2020;10;;Hurricane 'Delta';United States of America;Americas;No;;195;4;;9400;;9400;;;;;2900000;3414207
1920;2020;10;;Tropical storm 'Gamma';Mexico;Americas;No;;56;6;;3500;;3500;;;;;100000;117731
1921;2020;10;female;Tropical storm 'Nangka' (Nika);China;Asia;No;;;6;;;;;;;;;14000;16482
1922;2020;10;female;Tropical storm 'Nangka' (Nika);Viet Nam;Asia;No;;85;2;;67855;2925;70780;;;;;;
1923;2020;9;female;Hurricane 'Sally';United States of America;Americas;No;;165;8;;;;;;;3500000;4120595;6300000;7417070
1924;2020;10;female;Tropical depression 'Ofel';Philippines;Asia;No;;55;3;;250;;250;;;;;187;220
1925;2020;9;;Tropical storm 'Noul' (Leon);Cambodia;Asia;No;;;;;;;;;;;;;
1926;2020;9;;Tropical storm 'Noul' (Leon);Thailand;Asia;No;;;1;;;;;;;;;;
1927;2020;9;;Tropical storm 'Noul' (Leon);Viet Nam;Asia;No;;85;6;;125000;;125000;;;;;33000;38851
1928;2020;10;female;Typhoon 'Goni' (Rolly);Philippines;Asia;Yes;;315;31;399;3355995;;3356394;;;;;503294;592534
1929;2020;10;;Typhoon 'Molave' (Quinta);Philippines;Asia;No;;155;31;40;888375;;888415;;;;;87100;102544
1930;2020;10;;Typhoon 'Molave' (Quinta);Viet Nam;Asia;No;;145;41;;450000;;450000;;;;;540000;635749
1931;2020;11;;Hurricane 'Eta';Belize;Americas;No;;;;;60000;;60000;;;;;;
1932;2020;11;;Hurricane 'Eta';Colombia;Americas;No;;;;;49800;;49800;;;;;25000;29433
1933;2020;11;;Hurricane 'Eta';Costa Rica;Americas;No;;;;;25000;;25000;;;;;;
1934;2020;11;;Hurricane 'Eta';Guatemala;Americas;No;;;160;30;2415858;;2415888;;;;;386000;454443
1935;2020;11;;Hurricane 'Eta';Honduras;Americas;Yes;;;110;;4566584;;4566584;;;;;;
1936;2020;11;;Hurricane 'Eta';Mexico;Americas;No;;;31;;;;;;;;;;
1937;2020;11;;Hurricane 'Eta';Nicaragua;Americas;Yes;;240;2;;30000;;30000;;;;;178000;209562
1938;2020;11;;Hurricane 'Eta';Panama;Americas;No;;;79;;5000;;5000;;;;;11000;12950
1939;2020;11;;Hurricane 'Eta';El Salvador;Americas;No;;;;;;;;;;;;;
1940;2020;11;;Hurricane 'Eta';United States of America;Americas;No;;100;12;;;;;;;;;1500000;1765969
1941;2020;10;;Hurricane 'Zeta';Mexico;Americas;No;;110;;;;;;;;;;100000;117731
1942;2020;10;;Hurricane 'Zeta';United States of America;Americas;No;;175;6;;;;;;;;;3500000;4120595
1943;2020;11;;Tropical cyclone 'Gati';Somalia;Africa;No;;165;9;;120000;;120000;;;;;;
1944;2020;11;;Hurricane 'Iota';Colombia;Americas;No;;;23;;228000;;228000;;;;;100000;117731
1945;2020;11;;Hurricane 'Iota';Guatemala;Americas;No;;;2;;131298;;131298;;;;;;
1946;2020;11;;Hurricane 'Iota';Honduras;Americas;Yes;;;14;;578000;;578000;;;;;;
1947;2020;11;;Hurricane 'Iota';Nicaragua;Americas;Yes;;;18;;900000;;900000;;;;;741000;872389
1948;2020;11;;Hurricane 'Iota';Panama;Americas;No;;;4;;;;;;;;;;
1949;2020;11;;Hurricane 'Iota';El Salvador;Americas;No;;;1;;;;;;;;;;
1950;2020;11;;Tyhoon 'Ulysses' (Vamco);Philippines;Asia;No;;155;111;85;514824;;514909;;;;;421000;495649
1951;2020;11;;Tyhoon 'Ulysses' (Vamco);Viet Nam;Asia;No;;130;;;;;;;;;;;
1952;2020;11;;Cyclone Nivar;India;Asia;No;;;14;;;;;;;;;600000;706388
1953;2020;11;;Tropical storm 'Etau' (Tonyo);Viet Nam;Asia;No;;85;2;;5000;;5000;;;;;5260;6193
1954;2020;12;;Cyclone 'Yasa';Fiji;Oceania;Yes;;;5;;22000;;22000;;;;;1120;1319
1955;2020;12;female;Tropical depression 'Vicky' (Krovanh);Philippines;Asia;No;;;9;2;36030;;36032;;;;;2293;2700
1956;2020;12;female;Tropical depression 'Vicky' (Krovanh);Viet Nam;Asia;No;;;1;4;;;4;;;;;;
1957;2021;1;female;Tropical cyclone 'Eloise';Madagascar;Africa;No;;;2;;1000;;1000;;;;;;
1958;2021;1;female;Tropical cyclone 'Eloise';Mozambique;Africa;Yes;;160;11;15;481886;;481901;;;;;;
1959;2021;1;female;Tropical cyclone 'Eloise';Eswatini;Africa;No;;;;;;;;;;;;;
1960;2021;1;female;Tropical cyclone 'Eloise';South Africa;Africa;No;;;4;;3200;;3200;;;;;;
1961;2021;1;female;Tropical cyclone 'Eloise';Zimbabwe;Africa;No;;160;3;;2400;;2400;;;;;;
1962;2021;1;female;Tropical cyclone 'Ana';Fiji;Oceania;No;;140;6;;82751;;82751;;;;;10000;11245
1963;2021;2;;Tropical storm 'Dujuan' (Auring);Philippines;Asia;No;;;5;2;272451;;272453;;;;;3114;3502
1964;2021;2;;Tropial cylone 'Niran';Australia;Oceania;No;;120;;;6000;;6000;;;;;155000;174295
1965;2021;3;;Tropial cylone 'Niran';New Caledonia;Oceania;No;;;;;;;;;;;;;
1966;2021;4;;Tropical cyclone 'Seroja-21';Australia;Oceania;No;;155;1;;2625;;2625;;;;;530000;595978
1967;2021;4;;Tropical cyclone 'Seroja-21';Indonesia;Asia;No;;85;226;21;509604;;509625;;;300000;337346;800000;899589
1968;2021;4;;Tropical cyclone 'Seroja-21';Timor-Leste;Asia;Yes;;102;41;;143670;;143670;;;;;;
1969;2021;4;;Tropical cyclone 'Surigae';Philippines;Asia;No;;;9;;15000;;15000;;;;;20000;22490
1970;2021;4;;Tropical cyclone 'Surigae';Palau;Oceania;Yes;;136;;;7288;;7288;;;;;;
1971;2021;5;;Tropical cyclone 'Tauktae';India;Asia;No;;222;198;153;700000;;700153;;;;;1400000;1574281
1972;2021;5;;Tropical cyclone 'Tauktae';Sri Lanka;Asia;No;;;;;879;;879;;;;;;
1973;2021;5;;Tropical cyclone 'Tauktae';Maldives;Asia;No;;;;;1320;;1320;;;;;;
1974;2021;5;female;Cyclone 'Yaas';Bangladesh;Asia;No;;150;3;;1300000;;1300000;;;;;;
1975;2021;5;female;Cyclone 'Yaas';India;Asia;No;;155;19;;1625000;;1625000;;;;;3000000;3373459
1976;2021;6;female;Tropical storm 'Dolores';Mexico;Americas;No;;;3;;600;;600;;;;;50000;56224
1977;2021;6;female;Tropical storm 'Koguma';Lao People's Democratic Republic;Asia;No;;;;;26000;;26000;;;;;;
1978;2021;6;female;Tropical storm 'Koguma';Viet Nam;Asia;No;;90;1;;750;;750;;;;;10000;11245
1979;2021;6;;Tropical storm 'Choi-Wan';Philippines;Asia;No;;;11;;21000;;21000;;;;;11000;12369
1980;2021;6;;Tropical storm 'Choi-Wan';Taiwan (Province of China);Asia;No;;;;;;;;;;;;;
1981;2021;6;;Tropical storm 'Enrique';Mexico;Americas;No;;93;2;;621;;621;;;;;50000;56224
1982;2021;7;female;Hurricane 'Elsa';Barbados;Americas;No;;;;;3114;186;3300;;;;;;
1983;2021;7;female;Hurricane 'Elsa';Cuba;Americas;No;;100;;;;;;;;;;;
1984;2021;7;female;Hurricane 'Elsa';Dominican Republic;Americas;No;;;2;;153;;153;;;;;;
1985;2021;7;female;Hurricane 'Elsa';Haiti;Americas;No;;;;3;;;3;;;;;;
1986;2021;7;female;Hurricane 'Elsa';Saint Lucia;Americas;No;;;1;;;;;;;;;34000;38233
1987;2021;7;female;Hurricane 'Elsa';United States of America;Americas;No;;100;1;9;;;9;;;;;1200000;1349384
1988;2021;7;female;Hurricane 'Elsa';Saint Vincent and the Grenadines;Americas;No;;;;;129;;129;;;;;;
1989;2021;7;;Typoon 'In-Fa';China;Asia;No;;176;5;;72000;;72000;;;;;2000000;2248973
1990;2021;8;;Tropical cyclone 'Fred';Dominican Republic;Americas;No;;;;;4025;;4025;;;;;;
1991;2021;8;;Tropical cyclone 'Fred';Haiti;Americas;No;;;;;;;;;;;;;
1992;2021;8;female;Tropical cyclone 'Grace';Mexico;Americas;No;;205;13;;;;;;;;;500000;562243
1993;2021;8;;Tropical depression 'Henri';United States of America;Americas;No;;120;;;86;;86;;;;;550000;618467
1994;2021;8;;Tropical storm 'Fred';United States of America;Americas;No;;;7;;105;;105;;;;;1300000;1461832
1995;2021;8;female;Tropical storm 'Ida';Cuba;Americas;No;;;;;;;;;;;;100000;112449
1996;2021;8;female;Tropical storm 'Ida';United States of America;Americas;No;;240;96;;14000;;14000;;;36000000;40481508;65000000;73091612
1997;2021;8;female;Tropical cylone 'Nora';Mexico;Americas;No;;110;2;3;1500;;1503;;;;;100000;112449
1998;2021;8;;Tropical depression 'Omais' (Isang);Republic of Korea;Asia;No;;;;;600;;600;;;;;13000;14618
1999;2021;9;;Tropical storm 'Nicholas';United States of America;Americas;No;;;;;;;;;;;;1000000;1124486
2000;2021;9;female;Tropical cyclone 'Conson' (Jolina);Philippines;Asia;No;;;17;24;313373;;313397;;;;;;
2001;2021;9;female;Tropical cyclone 'Conson' (Jolina);Viet Nam;Asia;No;;;2;;310;;310;;;;;;
2002;2021;9;;Cyclone 'Gulab';India;Asia;No;;90;20;;;;;;;;;;
2003;2021;10;;Cyclone 'Shaheen';India;Asia;No;;;7;;179000;;179000;;;;;;
2004;2021;10;;Cyclone 'Shaheen';Iran (Islamic Republic of);Asia;No;;;2;122;;;122;;;;;;
2005;2021;10;;Cyclone 'Shaheen';Oman;Asia;No;;102;13;;;;;;;;;;
2006;2021;10;;Tropical cyclone 'Lionrock' (Lannie);China, Hong Kong Special Administrative Region;Asia;No;;;1;14;140;;154;;;;;;
2007;2021;10;;Tropical cyclone 'Lionrock' (Lannie);Philippines;Asia;No;;;3;;8048;;8048;;;;;240;270
2008;2021;10;female;Tropical cyclone 'Kompasu' (Maring);China, Hong Kong Special Administrative Region;Asia;No;;;1;21;;;21;;;;;;
2009;2021;10;female;Tropical cyclone 'Kompasu' (Maring);Philippines;Asia;No;;102;59;5;1140534;;1140539;;;;;75610;85022
2010;2021;10;;Tropical depression 'Twe';Viet Nam;Asia;No;;;5;;82500;;82500;;;;;7500;8434
2011;2021;10;;Tropical cyclone 'Rick';Mexico;Americas;No;;165;;;150;;150;;;;;10000;11245
2012;2021;12;;Tropical storm 'Jawad';India;Asia;No;;100;5;400;1650;;2050;;;;;;
2013;2021;12;female;Typhoon 'Rai' (Odette);Philippines;Asia;No;;240;457;1371;10607625;;10608996;;;;;915271;1029210
2014;2021;12;female;Typhoon 'Rai' (Odette);Viet Nam;Asia;No;;;3;;;;;;;;;9000;10120
2015;2022;1;;Tropical storm 'Cody';Fiji;Oceania;No;;74;1;;69564;;69564;;;;;25000;26029
2016;2022;1;female;Tropical storm 'Ana';Madagascar;Africa;No;;;55;;131555;;131555;;;;;;
2017;2022;1;female;Tropical storm 'Ana';Mozambique;Africa;No;;100;38;207;185429;;185636;;;;;;
2018;2022;1;female;Tropical storm 'Ana';Malawi;Africa;No;;;64;206;945728;;945934;;;;;;
2019;2022;1;female;Tropical storm 'Ana';Zimbabwe;Africa;No;;;;;3000;;3000;;;;;;
2020;2022;2;;Cyclone 'Batsirai';Madagascar;Africa;No;;235;92;;112115;;112115;;;;;;
2021;2022;2;;Cyclone 'Batsirai';Mauritius;Africa;No;;151;1;;139;;139;;;;;;
2022;2022;2;;Cyclone 'Batsirai';Réunion;Africa;No;;;;13;;;13;;;;;;
2023;2022;2;;Tropical storm 'Dumako';Madagascar;Africa;No;;75;14;;9900;;9900;;;;;;
2024;2022;2;;Tropical storm 'Dumako';Mozambique;Africa;No;;66;14;;23733;;23733;;;;;;
2025;2022;2;;Cyclone 'Emnati';Madagascar;Africa;No;;140;15;;169000;;169000;;;;;16000;16659
2026;2022;3;;Tropical cyclone 'Gombe';Madagascar;Africa;No;;90;2;;900;;900;;;;;;
2027;2022;3;;Tropical cyclone 'Gombe';Mozambique;Africa;No;;185;63;108;736015;;736123;;;;;;
2028;2022;3;;Tropical cyclone 'Gombe';Malawi;Africa;No;;;7;;;;;;;;;;
2029;2022;4;;Tropical storm 'Megi' (Agaton);Philippines;Asia;No;;80;346;8;2298780;;2298788;;;;;41556;43267
2030;2022;4;female;Tropical storm 'Jasmine';Madagascar;Africa;No;;53;12;;4800;;4800;;;;;;
2031;2022;5;female;Tropical cyclone 'Agatha';Mexico;Americas;No;;16;31;;;;;;;;;51000;53099
2032;2022;7;female;Tropical storm 'Chaba';China;Asia;No;;144;24;;;;;;;;;463000;482059
2033;2022;7;;Tropical depression 'Aere';Japan;Asia;No;;46;;2;390;;392;;;;;;
2034;2022;7;female;Tropical storm 'Bonnie';Nicaragua;Americas;No;;;4;12;3000;;3012;;;;;;
2035;2022;7;female;Tropical storm 'Bonnie';El Salvador;Americas;No;;;1;;100;;100;;;;;;
2036;2022;8;female;Tropical Cyclone 'Ma-On' (Florita);Philippines;Asia;No;;;;;7616;;7616;;;;;;
2037;2022;9;;Typhoon 'Hinnamnor';Republic of Korea;Asia;No;;;12;3;36000;;36003;;;;;;
2038;2022;9;female;Hurricane 'Fiona';Canada;Americas;No;;;1;;4000;;4000;;;;;;
2039;2022;9;female;Hurricane 'Fiona';Dominican Republic;Americas;No;;150;2;;1434802;;1434802;;;;;;
2040;2022;9;female;Hurricane 'Fiona';Guadeloupe;Americas;No;;;1;;;;;;;;;;
2041;2022;9;female;Hurricane 'Fiona';Puerto Rico;Americas;No;;;25;;;;;;;;;2500000;2602910
2042;2022;9;;Typhoon 'Nanmadol';Japan;Asia;No;;175;5;140;1200;;1340;;;;;2000000;2082328
2043;2022;9;;Hurricane 'Ian';Cuba;Americas;No;;208;3;;3200000;;3200000;;;;;25000;26029
2044;2022;9;;Hurricane 'Ian';United States of America;Americas;No;;240;152;;;;;;;60000000;62469844;100000000;104116407
2045;2022;9;;Typhoon 'Talas';Japan;Asia;No;;65;3;;13323;;13323;;;;;752000;782955
2046;2022;10;female;Hurricane 'Julia';Colombia;Americas;No;;;;2;5000;;5002;;;;;;
2047;2022;10;female;Hurricane 'Julia';Costa Rica;Americas;No;;;;;300000;;300000;;;;;;
2048;2022;10;female;Hurricane 'Julia';Guatemala;Americas;No;;;4;11;457300;;457311;;;;;;
2049;2022;10;female;Hurricane 'Julia';Honduras;Americas;No;;;5;;144000;;144000;;;;;;
2050;2022;10;female;Hurricane 'Julia';Nicaragua;Americas;No;;;1;;45000;2100;47100;;;;;180000;187410
2051;2022;10;female;Hurricane 'Julia';El Salvador;Americas;No;;70;10;;9273;;9273;;;;;17000;17700
2052;2022;10;female;Tropical depression 'Maymay';Philippines;Asia;No;;;;;7000;;7000;;;;;18000;18741
2053;2022;10;;Tropical storm 'Karl';Mexico;Americas;No;;;3;;1000;;1000;;;;;;
2054;2022;10;;Tropical storm 'Sonca';Viet Nam;Asia;No;;;19;110;436868;;436978;;;;;65000;67676
2055;2022;10;;Tropical cyclone 'Nesat';Philippines;Asia;No;;148;;2;103600;;103602;;;;;;
2056;2022;10;;Tropical cyclone 'Nesat';Taiwan (Province of China);Asia;No;;;;;100;;100;;;;;400;416
2057;2022;10;;Tropical storm 'Sitrang';Bangladesh;Asia;No;;95;35;;1000000;;1000000;;;;;;
2058;2022;10;female;Hurricane 'Roslyn';Mexico;Americas;No;;215;4;;15000;;15000;;;;;;
2059;2022;10;;Storm 'Nalgae' (Paeng);Philippines;Asia;No;;130;158;103;3323188;;3323291;;;;;45569;47445
2060;2022;11;female;Hurricane 'Lisa';Belize;Americas;No;;120;;;172000;150;172150;;;;;100000;104116
2061;2022;11;female;Hurricane 'Nicole';United States of America;Americas;No;;120;5;;1500;;1500;;;;;1000000;1041164
2062;2022;12;;Cyclone 'Mandous';India;Asia;No;;;;;;;;;;;;;
2063;2022;12;;Cyclone 'Mandous';Sri Lanka;Asia;No;;100;2;;6500;;6500;;;;;;
2064;2023;1;;Tropical cyclone 'Cheneso';Madagascar;Africa;No;;106;53;;90870;;90870;;;;;20000;20000
2065;2023;2;female;Cyclone 'Gabrielle';New Zealand;Oceania;No;;140;11;;10500;;10500;;;1900000;1900000;2800000;2800000
2066;2023;2;;Tropical cyclone 'Freddy';Madagascar;Africa;No;;165;17;;299000;;299000;;;;;;
2067;2023;2;;Tropical cyclone 'Freddy';Mozambique;Africa;No;;95;183;698;1230691;;1231389;;;;;;
2068;2023;2;;Tropical cyclone 'Freddy';Mauritius;Africa;No;;;1;;2500;;2500;;;;;;
2069;2023;3;;Tropical cyclone 'Freddy';Malawi;Africa;No;;;1209;2186;2267458;;2269644;680400;680400;;;506710;506710
2070;2023;2;;Tropical cyclone 'Freddy';Réunion;Africa;No;;;;;25000;;25000;;;;;;
2071;2023;2;;Tropical cyclone 'Freddy';Zimbabwe;Africa;No;;;2;;;;;;;;;;
2072;2023;2;female;Tropical cyclone 'Judy';Vanuatu;Oceania;No;;;;;251346;;251346;;;;;;
2073;2023;3;;Tropical cyclone 'Kevin';Vanuatu;Oceania;No;;;;;251356;;251356;;;;;;
2074;2023;3;;Storm 'Yaku';Peru;Americas;No;;;8;;45000;;45000;;;;;705000;705000
2075;2023;4;;Tropical Depression 'Amang';Philippines;Asia;No;;;;;136149;;136149;;;;;222;222
2076;2023;5;female;Cyclone 'Mocha';Bangladesh;Asia;No;;220;3;12;750000;;750012;;;;;1000;1000
2077;2023;5;female;Cyclone 'Mocha';India;Asia;No;;;;;1000;;1000;;;;;;
2078;2023;5;female;Cyclone 'Mocha';Myanmar;Asia;No;;300;148;132;1200000;;1200132;;;;;2240000;2240000
2079;2023;5;female;Typhoon 'Mawar';Guam;Oceania;No;;295;2;;100000;;100000;;;;;4300000;4300000
2080;2023;6;female;Typhoon 'Mawar';Japan;Asia;No;;215;3;35;;;35;;;;;;
2081;2023;5;female;Typhoon 'Mawar';Philippines;Asia;No;;;1;1;30500;;30501;;;;;;
2082;2023;5;female;Typhoon 'Mawar';Taiwan (Province of China);Asia;No;;;1;;;;;;;;;;
2083;2023;6;;Cyclone 'Biparjoy';India;Asia;No;;125;7;;10000;;10000;;;;;;
2084;2023;6;;Cyclone 'Biparjoy';Pakistan;Asia;No;;;1;;;;;;;;;;
2085;2023;6;;Tropical storm 'Bret';Barbados;Americas;No;;;;;179;;179;;;;;;
2086;2023;6;;Tropical storm 'Bret';Saint Vincent and the Grenadines;Americas;No;;;;;150;;150;;;;;;
2087;2023;7;;Tropical cyclone 'Talim';Philippines;Asia;No;;;2;;450;;450;;;;;;
2088;2023;7;;Tropical cyclone 'Talim';Viet Nam;Asia;No;;;1;3;;;3;;;;;;
2089;2023;7;;Tropical cyclone 'Doksuri' (Egay);China;Asia;No;;185;56;39;880000;;880039;;;;;25000000;25000000
2090;2023;7;;Tropical cyclone 'Doksuri' (Egay);Philippines;Asia;No;;240;39;171;5385066;;5385237;;;;;284256;284256
2091;2023;7;;Tropical cyclone 'Doksuri' (Egay);Taiwan (Province of China);Asia;No;;;1;68;;;68;;;;;10000;10000
2092;2023;8;;Tropical cyclone 'Khanoun';Japan;Asia;No;;220;2;41;;;41;;;;;;
2093;2023;8;;Tropical cyclone 'Khanoun';Republic of Korea;Asia;No;;;2;;;;;;;;;;
2094;2023;8;;Tropical cyclone 'Khanoun';Russian Federation;Europe;No;;;3;;13200;;13200;;;;;;
2095;2023;8;female;Typhoon 'Lan';Japan;Asia;No;;;;66;600;;666;;;;;;
2096;2023;8;;Tropical storm 'Franklin';Dominican Republic;Americas;No;;80;3;;289083;;289083;;;;;;
2097;2023;8;female;Hurricane 'Idalia';Cuba;Americas;No;;;;;;;;;;;;;
2098;2023;8;female;Hurricane 'Idalia';United States of America;Americas;No;;150;5;;;;;;;;;3500000;3500000
2099;2023;9;;Typhoon 'Saola';China;Asia;No;;;1;2;;;2;;;;;690000;690000
2100;2023;9;;Typhoon 'Saola';China, Hong Kong Special Administrative Region;Asia;No;;;;86;;;86;;;;;;
2101;2023;8;;Typhoon 'Saola';Philippines;Asia;No;;;4;3;900000;;900003;;;;;33000;33000
2102;2023;9;;Tropical storm 'Yun-Yeung';Japan;Asia;No;;;3;;3600;;3600;;;;;;
2103;2023;10;;Typhoon 'Koinu';China;Asia;No;;;;;;;;;;;;;
2104;2023;10;;Typhoon 'Koinu';China, Hong Kong Special Administrative Region;Asia;No;;;;;;;;;;;;;
2105;2023;10;;Typhoon 'Koinu';Philippines;Asia;No;;;;;275;;275;;;;;;
2106;2023;10;;Typhoon 'Koinu';Taiwan (Province of China);Asia;No;;191;1;190;;;190;;;;;;
2107;2023;10;;Tropical storm 'Otis';Mexico;Americas;No;;270;104;;988000;;988000;;;4000000;4000000;12000000;12000000
2108;2023;10;female;Tropical cyclone 'Lola';Solomon Islands;Oceania;No;;;;;22319;;22319;;;;;;
2109;2023;10;female;Tropical cyclone 'Lola';Vanuatu;Oceania;No;;205;;;91000;;91000;;;;;;
2110;2023;10;;Tropical cyclone 'Tej';Yemen;Asia;No;;;7;150;90000;;90150;;;;;;
2111;2023;10;;Tropical cyclone 'Hamoon';Bangladesh;Asia;No;;110;3;;1500000;;1500000;;;;;250000;250000
2112;2023;10;female;Tropical storm 'Pilar';Honduras;Americas;No;;;1;;;;;;;;;;
2113;2023;10;female;Tropical storm 'Pilar';El Salvador;Americas;No;;;3;;500;;500;;;;;;
2114;2023;12;;Tropical storm 'Michaung';India;Asia;No;;110;20;;4390000;;4390000;;;;;125000;125000
2115;2023;11;;Tropical cyclone 'Mal';Fiji;Oceania;No;;;;;230000;;230000;;;;;;
2116;2023;12;;Cyclone 'Jasper';Australia;Oceania;No;;220;;;300;;300;;;;;;
2117;2023;12;;Tropical storm 'Jelawat' (Kabayan);Philippines;Asia;No;;;1;1;425866;;425867;;;;;42;42
2118;2024;1;;Tropical cyclone 'Alvaro';Madagascar;Africa;No;;;10;;25837;;25837;;;;;;
2119;2024;1;;Cyclone 'Belal';Mauritius;Africa;No;;;2;;100000;;100000;;;;;;
2120;2024;1;;Cyclone 'Belal';Réunion;Africa;No;;;4;;700;;700;;;;;;
2121;2024;3;;Tropîcal storm 'Filipo';Mozambique;Africa;No;;120;2;85;93240;;93325;;;;;;
2122;2024;3;;Cyclone 'Gamane';Madagascar;Africa;No;;210;22;4;89465;;89469;;;;;50000;
2123;2024;5;;Cyclone 'Remal';Bangladesh;Asia;No;;111;16;13;4590000;;4590013;;;;;90700;
2124;2024;5;;Cyclone 'Remal';India;Asia;No;;;51;500;2109143;;2109643;;;;;;
2125;2024;5;;Tropical cyclone 'Ewiniar' (Aghon);Philippines;Asia;No;;;6;8;52000;;52008;;;;;20000;
2126;2024;6;;Tropical storm 'Alberto';Guatemala;Americas;No;;;10;;14400;;14400;;;;;;
2127;2024;6;;Tropical storm 'Alberto';Honduras;Americas;No;;;1;;1500;;1500;;;;;;
2128;2024;6;;Tropical storm 'Alberto';Mexico;Americas;No;;;4;;;;;;;;;;
2129;2024;7;female;Hurricane 'Beryl';Barbados;Americas;No;;;;;2500;;2500;;;;;;
2130;2024;7;female;Hurricane 'Beryl';Canada;Americas;No;;;1;;;;;;;;;;
2131;2024;7;female;Hurricane 'Beryl';Grenada;Americas;No;;265;8;27;6981;;7008;;;44000;;430000;
2132;2024;7;female;Hurricane 'Beryl';Jamaica;Americas;No;;270;3;60;160000;;160060;;;16300;;1000000;
2133;2024;7;female;Hurricane 'Beryl';United States of America;Americas;No;;130;8;;207;;207;;;;;4500000;
2134;2024;7;female;Hurricane 'Beryl';Saint Vincent and the Grenadines;Americas;No;;265;3;;15000;;15000;;;1800;;;
2135;2024;7;female;Hurricane 'Beryl';Venezuela (Bolivarian Republic of);Americas;No;;;8;;29000;;29000;;;;;;
2136;2024;6;;Tropica storm 'Chris';Mexico;Americas;No;;65;6;;20000;;20000;;;;;;
2137;2024;7;female;Typhoon 'Gaemi' (Carina);Philippines;Asia;No;;;45;9;3631339;;3631348;;;;;;
2138;2024;7;female;Typhoon 'Gaemi' (Carina);Taiwan (Province of China);Asia;No;;190;11;3300;;;3300;;;;;;
2139;2024;9;female;Typhoon 'Yagi';Lao People's Democratic Republic;Asia;No;;;5;;51440;;51440;;;;;;
